,date,year,month,account_link,name,avatar_link
304,2016.03,2016,3,https://reviews.yandex.ru/user/jqw1nvchbg9kern6c26r7rqd2g,BigBear2008,https://avatars.mds.yandex.net/get-yapic/27232/enc-d0a0eb905b31df84c2abdc22115b2042874d4fb0b869923f5ac9fd247e8a816c/normal
305,2016.04,2016,4,https://reviews.yandex.ru/user/jb27uy8qf3d6ec6jx3qv0v0fcr,Karim Valiev,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
306,2016.04,2016,4,https://reviews.yandex.ru/user/nck4yrnpprdtqzx8jhhrn5fu7w,Konstantin K...,https://avatars.mds.yandex.net/get-yapic/60687/enc-082fe622efdbb73fdf8720453db5ef451038f255316d4bcb4da897cc93fc35e1/normal
307,2016.04,2016,4,https://reviews.yandex.ru/user/mkfg94egjgen44ymm5b8u10wbr,Firsov  Kirill,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
308,2016.04,2016,4,https://reviews.yandex.ru/user/c0pawaktxzueky65repf960y7m,Deepak Kivande,https://avatars.mds.yandex.net/get-yapic/25358/OuBLmltXuQy9iDbWBsf3SoHKgI-1/normal
309,2016.04,2016,4,https://reviews.yandex.ru/user/dypkvctazrq3r03mh7kz6ugrkg,n.i.anisenya,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
310,2016.04,2016,4,https://reviews.yandex.ru/user/u56qra1wf44jpv4cznr9f7cjar,Nikita K,https://avatars.mds.yandex.net/get-yapic/32838/enc-3851d2cd12ef9b3e19b84adaed59a51bec0356e103c3bdaa09ead01d71ca593a/normal
311,2016.04,2016,4,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
312,2016.04,2016,4,https://reviews.yandex.ru/user/gjrzx68gdkq215e9nc2gkbka4c,onsec.oxod,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
313,2016.04,2016,4,https://reviews.yandex.ru/user/zqz2wt97b1bc5an4gakypm5p0g,Sc0rp10,https://avatars.mds.yandex.net/get-yapic/39803/enc-6f8ab64281b14044cd63e6e046be53f0d4244a9ff2dd625fc99e2cbf3aa36589/normal
314,2016.04,2016,4,https://reviews.yandex.ru/user/1j5zj8q92v71ugfm0x3j4nvg48,pentester67,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
315,2016.04,2016,4,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
316,2016.04,2016,4,https://reviews.yandex.ru/user/u56qra1wf44jpv4cznr9f7cjar,Nikita K,https://avatars.mds.yandex.net/get-yapic/32838/enc-3851d2cd12ef9b3e19b84adaed59a51bec0356e103c3bdaa09ead01d71ca593a/normal
317,2016.04,2016,4,https://reviews.yandex.ru/user/8w4e0x0j0513fcndkcc5ywz89m,Максим,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
318,2016.04,2016,4,https://reviews.yandex.ru/user/8w4e0x0j0513fcndkcc5ywz89m,Максим,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
319,2016.04,2016,4,https://reviews.yandex.ru/user/bv2gbv5pdrdgptg6cb4uttap3c,Andrei Abakumov,https://avatars.mds.yandex.net/get-yapic/61207/tpmRzt6rOerzcHK5zaHAAjYDr0-1/normal
320,2016.04,2016,4,https://reviews.yandex.ru/user/eq2kx7k1rcwkzwdzhnbq8y5eyc,ireonsoft,https://avatars.mds.yandex.net/get-yapic/51381/enc-eb473c7e5ab9283e8f15cdd65a2153814be469304e4a95445ce016787f9d49f8/normal
321,2016.04,2016,4,https://reviews.yandex.ru/user/jxwtrrjemd8zea09c2nkr62mbm,xamctepdak,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
322,2016.04,2016,4,https://reviews.yandex.ru/user/t7bazbdwxkpb98d8bg4qmrb37g,andrew.kln,https://avatars.mds.yandex.net/get-yapic/38663/enc-ba3866402c7547910a087b465ffbeaf71038f255316d4bcb4da897cc93fc35e1/normal
323,2016.04,2016,4,https://reviews.yandex.ru/user/9qnz1acay8k8zxq2b16wp4qg2r,rabhi  issam,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
324,2016.04,2016,4,https://reviews.yandex.ru/user/9nd9c11pq3ewhqcfc90zyndc58,fransrosen,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
325,2016.04,2016,4,https://reviews.yandex.ru/user/kbw1ccpa9me147frjc61yc6f5r,yaroslav.c7s,https://avatars.mds.yandex.net/get-yapic/21493/enc-326cdea79c1e3fcc7fb9dd997c0baab1b258976f2c3ad874aa76c9afbae08952/normal
326,2016.04,2016,4,https://reviews.yandex.ru/user/yarb4bin,Yaroslav Babin,https://avatars.mds.yandex.net/get-yapic/58107/xwcqqJu3SqxWnubjq1VB7H0280-1/normal
327,2016.04,2016,4,https://reviews.yandex.ru/user/9qnz1acay8k8zxq2b16wp4qg2r,rabhi  issam,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
328,2016.04,2016,4,https://reviews.yandex.ru/user/u793wbwtmp98bahv14jc7f85h4,Сергей,https://avatars.mds.yandex.net/get-yapic/21493/enc-8944baff31052a38340a04ae113dcfc1/normal
329,2016.04,2016,4,https://reviews.yandex.ru/user/dypkvctazrq3r03mh7kz6ugrkg,n.i.anisenya,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
330,2016.04,2016,4,https://reviews.yandex.ru/user/kbw1ccpa9me147frjc61yc6f5r,yaroslav.c7s,https://avatars.mds.yandex.net/get-yapic/21493/enc-326cdea79c1e3fcc7fb9dd997c0baab1b258976f2c3ad874aa76c9afbae08952/normal
331,2016.04,2016,4,https://reviews.yandex.ru/user/jxwtrrjemd8zea09c2nkr62mbm,xamctepdak,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
332,2016.04,2016,4,https://reviews.yandex.ru/user/mkfg94egjgen44ymm5b8u10wbr,Firsov  Kirill,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
333,2016.04,2016,4,https://reviews.yandex.ru/user/yarb4bin,Yaroslav Babin,https://avatars.mds.yandex.net/get-yapic/58107/xwcqqJu3SqxWnubjq1VB7H0280-1/normal
334,2016.04,2016,4,https://reviews.yandex.ru/user/dxuu826tj1yxvh763901tmnucr,Anonymous,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
335,2016.04,2016,4,https://reviews.yandex.ru/user/c0pawaktxzueky65repf960y7m,Deepak Kivande,https://avatars.mds.yandex.net/get-yapic/25358/OuBLmltXuQy9iDbWBsf3SoHKgI-1/normal
336,2016.04,2016,4,https://reviews.yandex.ru/user/1j5zj8q92v71ugfm0x3j4nvg48,pentester67,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
337,2016.04,2016,4,https://reviews.yandex.ru/user/gjrzx68gdkq215e9nc2gkbka4c,onsec.oxod,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
338,2016.04,2016,4,https://reviews.yandex.ru/user/eq2kx7k1rcwkzwdzhnbq8y5eyc,ireonsoft,https://avatars.mds.yandex.net/get-yapic/51381/enc-eb473c7e5ab9283e8f15cdd65a2153814be469304e4a95445ce016787f9d49f8/normal
339,2016.04,2016,4,https://reviews.yandex.ru/user/jb27uy8qf3d6ec6jx3qv0v0fcr,Karim Valiev,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
340,2016.04,2016,4,https://reviews.yandex.ru/user/u793wbwtmp98bahv14jc7f85h4,Сергей,https://avatars.mds.yandex.net/get-yapic/21493/enc-8944baff31052a38340a04ae113dcfc1/normal
341,2016.04,2016,4,https://reviews.yandex.ru/user/zqz2wt97b1bc5an4gakypm5p0g,Sc0rp10,https://avatars.mds.yandex.net/get-yapic/39803/enc-6f8ab64281b14044cd63e6e046be53f0d4244a9ff2dd625fc99e2cbf3aa36589/normal
342,2016.04,2016,4,https://reviews.yandex.ru/user/nck4yrnpprdtqzx8jhhrn5fu7w,Konstantin K...,https://avatars.mds.yandex.net/get-yapic/60687/enc-082fe622efdbb73fdf8720453db5ef451038f255316d4bcb4da897cc93fc35e1/normal
343,2016.04,2016,4,https://reviews.yandex.ru/user/hkj2mq4ewzmprgd65wnm6yw3y4,Alexander Li...,https://avatars.mds.yandex.net/get-yapic/56823/UOtFk5G8uvvu4j168MF9Zrlwg-1/normal
344,2016.04,2016,4,https://reviews.yandex.ru/user/bv2gbv5pdrdgptg6cb4uttap3c,Andrei Abakumov,https://avatars.mds.yandex.net/get-yapic/61207/tpmRzt6rOerzcHK5zaHAAjYDr0-1/normal
345,2016.04,2016,4,https://reviews.yandex.ru/user/dxuu826tj1yxvh763901tmnucr,Anonymous,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
346,2016.04,2016,4,https://reviews.yandex.ru/user/t7bazbdwxkpb98d8bg4qmrb37g,andrew.kln,https://avatars.mds.yandex.net/get-yapic/38663/enc-ba3866402c7547910a087b465ffbeaf71038f255316d4bcb4da897cc93fc35e1/normal
347,2016.04,2016,4,https://reviews.yandex.ru/user/hkj2mq4ewzmprgd65wnm6yw3y4,Alexander Li...,https://avatars.mds.yandex.net/get-yapic/56823/UOtFk5G8uvvu4j168MF9Zrlwg-1/normal
348,2016.05,2016,5,https://reviews.yandex.ru/user/jb27uy8qf3d6ec6jx3qv0v0fcr,Karim Valiev,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
349,2016.05,2016,5,https://reviews.yandex.ru/user/a9u6g4qxd4ew6b3a8pmgcgb06r,amateush,https://avatars.mds.yandex.net/get-yapic/21377/enc-7fa66f7f313b9363a7d16451cb2a8cf2/normal
350,2016.05,2016,5,https://reviews.yandex.ru/user/c0pawaktxzueky65repf960y7m,Deepak Kivande,https://avatars.mds.yandex.net/get-yapic/25358/OuBLmltXuQy9iDbWBsf3SoHKgI-1/normal
351,2016.05,2016,5,https://reviews.yandex.ru/user/qxk3eepva1uphjbk4cq912d4fr,dddzzz,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
352,2016.05,2016,5,https://reviews.yandex.ru/user/5jubkmeu30runp86395a61ykm4,centi123,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
353,2016.05,2016,5,https://reviews.yandex.ru/user/htxq3g5yy0h86zzhzc95hcvq7c,Максим П.,https://avatars.mds.yandex.net/get-yapic/21493/enc-91441f67b7363014f93ddfb447944cb7874d4fb0b869923f5ac9fd247e8a816c/normal
354,2016.05,2016,5,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
355,2016.06,2016,6,https://reviews.yandex.ru/user/wk5n5rrepyehffapvxdpuyx5vw,baloch.rafay...,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
356,2016.06,2016,6,https://reviews.yandex.ru/user/9nd9c11pq3ewhqcfc90zyndc58,fransrosen,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
357,2016.06,2016,6,https://reviews.yandex.ru/user/nntw3q0a680p7v9nk5wxcehz4g,Gökmen GÜREŞÇİ,https://avatars.mds.yandex.net/get-yapic/26057/enc-e1fd4052e060b03cc0d884c0f7c9dd2f3cb39f0f2c39bbc7de853c2b99b61e0f/normal
358,2016.06,2016,6,https://reviews.yandex.ru/user/jb27uy8qf3d6ec6jx3qv0v0fcr,Karim Valiev,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
359,2016.06,2016,6,https://reviews.yandex.ru/user/0bx8kdqrcajupp5dkkm1yhxpa4,"'}},; alert`1`;",https://avatars.mds.yandex.net/get-yapic/47747/enc-0d67602043b84169e89b715911c859280ddf9d7d048e7489acaf5251b6470f5e/normal
360,2016.06,2016,6,https://reviews.yandex.ru/user/pn10ta5nnfu26zvhaw4c3n2fmm,kamilsevi,https://avatars.mds.yandex.net/get-yapic/36777/enc-0d40c37dad753258513faca127c8b81d675483aa6f702b638d617aa8f5dd92f1/normal
361,2016.06,2016,6,https://reviews.yandex.ru/user/c0pawaktxzueky65repf960y7m,Deepak Kivande,https://avatars.mds.yandex.net/get-yapic/25358/OuBLmltXuQy9iDbWBsf3SoHKgI-1/normal
362,2016.06,2016,6,https://reviews.yandex.ru/user/zevxv9pf65rkgyftuktmx7h5d0,'><img src=a...,https://avatars.mds.yandex.net/get-yapic/42215/enc-4878080a6b0cbb3073dbc84bf57192e732138e00c57bb679e069c837246678b2/normal
363,2016.06,2016,6,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
364,2016.06,2016,6,https://reviews.yandex.ru/user/wjjhe3718r6pehk3tr7vq82630,iambhati,https://avatars.mds.yandex.net/get-yapic/65952/enc-50b1ed38989346c7871b6612279f5b477ab072f2835818143bdb1a040041051c/normal
365,2016.06,2016,6,https://reviews.yandex.ru/user/trf1nzyrcm9k8aqd0afp2gm2hr,mazen160,https://avatars.mds.yandex.net/get-yapic/21493/enc-2f3cc0e2deeb987f5648dc93edd7d32b6889847da83efbadd7784439a62273fc/normal
366,2016.06,2016,6,https://reviews.yandex.ru/user/5f8j9nq5jxkr5n24u2eb57pm9c,patrykbogdan,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
367,2016.07,2016,7,https://reviews.yandex.ru/user/rz4abtcnj9cg8wrn8142dy89cw,Cry.Int,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
368,2016.07,2016,7,https://reviews.yandex.ru/user/wk5n5rrepyehffapvxdpuyx5vw,baloch.rafay...,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
369,2016.07,2016,7,https://reviews.yandex.ru/user/aqz1fj6c6a2pxmt1n1k39x8bbc,a-q-w-20-1-7,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
370,2016.07,2016,7,https://reviews.yandex.ru/user/jb27uy8qf3d6ec6jx3qv0v0fcr,Karim Valiev,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
371,2016.07,2016,7,https://reviews.yandex.ru/user/ggbndn8tvvy6urttpt5g5exp50,amlnspqr,https://avatars.mds.yandex.net/get-yapic/38135/enc-22bcc59b7686baa755aa49c19431f286ef3f180de8b7e49898b67c1b33065692/normal
372,2016.07,2016,7,https://reviews.yandex.ru/user/sadfsdgsagg,Roman S.,https://avatars.mds.yandex.net/get-yapic/27232/sAzoeOTB97g7yOndHXj6SgfYO9k-1/normal
373,2016.07,2016,7,https://reviews.yandex.ru/user/q2wym4jpndnqhb4h99jd2p3b0g,Nikita,https://avatars.mds.yandex.net/get-yapic/50595/enc-682b5579730b0e8206197a03c9cf33a720574167a76d29f93c719fdebf50b5d2/normal
374,2016.07,2016,7,https://reviews.yandex.ru/user/kpgpjmt02jmzn1yr7qwuzz1g6m,vasil.andonv,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
375,2016.07,2016,7,https://reviews.yandex.ru/user/u793wbwtmp98bahv14jc7f85h4,Сергей,https://avatars.mds.yandex.net/get-yapic/21493/enc-8944baff31052a38340a04ae113dcfc1/normal
376,2016.08,2016,8,https://reviews.yandex.ru/user/ggbndn8tvvy6urttpt5g5exp50,amlnspqr,https://avatars.mds.yandex.net/get-yapic/38135/enc-22bcc59b7686baa755aa49c19431f286ef3f180de8b7e49898b67c1b33065692/normal
377,2016.08,2016,8,https://reviews.yandex.ru/user/q2wym4jpndnqhb4h99jd2p3b0g,Nikita,https://avatars.mds.yandex.net/get-yapic/50595/enc-682b5579730b0e8206197a03c9cf33a720574167a76d29f93c719fdebf50b5d2/normal
378,2016.08,2016,8,https://reviews.yandex.ru/user/zh5zr6jypnqg522jvvuqxb3qjr,AjayKulal,https://avatars.mds.yandex.net/get-yapic/34189/enc-8be7a544298c143f192887295107bcebe1d99fad37918e69a1c2060209142a0e/normal
379,2016.08,2016,8,https://reviews.yandex.ru/user/0u3rk4322hbve3t6ryrepb8v2w,b37hr3z3n,https://avatars.mds.yandex.net/get-yapic/15298/enc-333e7f9f419e21fd18682cec87d7535a874d4fb0b869923f5ac9fd247e8a816c/normal
380,2016.08,2016,8,https://reviews.yandex.ru/user/jb27uy8qf3d6ec6jx3qv0v0fcr,Karim Valiev,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
381,2016.08,2016,8,https://reviews.yandex.ru/user/yarb4bin,Yaroslav Babin,https://avatars.mds.yandex.net/get-yapic/58107/xwcqqJu3SqxWnubjq1VB7H0280-1/normal
382,2016.08,2016,8,https://reviews.yandex.ru/user/kbw1ccpa9me147frjc61yc6f5r,yaroslav.c7s,https://avatars.mds.yandex.net/get-yapic/21493/enc-326cdea79c1e3fcc7fb9dd997c0baab1b258976f2c3ad874aa76c9afbae08952/normal
383,2016.08,2016,8,https://reviews.yandex.ru/user/dxuu826tj1yxvh763901tmnucr,Anonymous,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
384,2016.08,2016,8,https://reviews.yandex.ru/user/0u3rk4322hbve3t6ryrepb8v2w,b37hr3z3n,https://avatars.mds.yandex.net/get-yapic/15298/enc-333e7f9f419e21fd18682cec87d7535a874d4fb0b869923f5ac9fd247e8a816c/normal
385,2016.08,2016,8,https://reviews.yandex.ru/user/kbw1ccpa9me147frjc61yc6f5r,yaroslav.c7s,https://avatars.mds.yandex.net/get-yapic/21493/enc-326cdea79c1e3fcc7fb9dd997c0baab1b258976f2c3ad874aa76c9afbae08952/normal
386,2016.08,2016,8,https://reviews.yandex.ru/user/yarb4bin,Yaroslav Babin,https://avatars.mds.yandex.net/get-yapic/58107/xwcqqJu3SqxWnubjq1VB7H0280-1/normal
387,2016.08,2016,8,https://reviews.yandex.ru/user/zrcqygqfqerbt9zvk9tt362dmr,makhov-alex13,https://avatars.mds.yandex.net/get-yapic/21493/enc-f20cafa9a3d26fd32c0feff6eb5cb9ef98eee9008467e0d4eb455d6405be2647/normal
388,2016.08,2016,8,https://reviews.yandex.ru/user/q2wym4jpndnqhb4h99jd2p3b0g,Nikita,https://avatars.mds.yandex.net/get-yapic/50595/enc-682b5579730b0e8206197a03c9cf33a720574167a76d29f93c719fdebf50b5d2/normal
389,2016.08,2016,8,https://reviews.yandex.ru/user/jb27uy8qf3d6ec6jx3qv0v0fcr,Karim Valiev,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
390,2016.08,2016,8,https://reviews.yandex.ru/user/dxuu826tj1yxvh763901tmnucr,Anonymous,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
391,2016.08,2016,8,https://reviews.yandex.ru/user/mkfg94egjgen44ymm5b8u10wbr,Firsov  Kirill,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
392,2016.08,2016,8,https://reviews.yandex.ru/user/mkfg94egjgen44ymm5b8u10wbr,Firsov  Kirill,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
393,2016.08,2016,8,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
394,2016.08,2016,8,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
395,2016.09,2016,9,https://reviews.yandex.ru/user/gmhxfd5xubmebwa65k5puvz1jg,Yatsenkoleg,https://avatars.mds.yandex.net/get-yapic/41409/enc-e49b615641d64ffb48a8cb9a069dadc73a0c23cfb12444969f562119898af805/normal
396,2016.09,2016,9,https://reviews.yandex.ru/user/2buvap8tbxby73m5wawc981q58,testalways123,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
397,2016.09,2016,9,https://reviews.yandex.ru/user/56xmqgv7gzky8emd27g2u1kaew,berk.imran,https://avatars.mds.yandex.net/get-yapic/39803/enc-d393fc56331665e5d1123f525f7e1404924e62f1f44ab0002e2298aed185cbe4/normal
398,2016.09,2016,9,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
399,2016.09,2016,9,https://reviews.yandex.ru/user/kbw1ccpa9me147frjc61yc6f5r,yaroslav.c7s,https://avatars.mds.yandex.net/get-yapic/21493/enc-326cdea79c1e3fcc7fb9dd997c0baab1b258976f2c3ad874aa76c9afbae08952/normal
400,2016.09,2016,9,https://reviews.yandex.ru/user/qdstudio2012,inSafety.org,https://avatars.mds.yandex.net/get-yapic/32838/enc-58b0290f5110c819a5c05105fb36d7558211282220a8e2c226f39842339bd35e/normal
401,2016.09,2016,9,https://reviews.yandex.ru/user/tcu4n0tq8j3epapv8c49mzu0br,alptekin.gokk,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
402,2016.09,2016,9,https://reviews.yandex.ru/user/6b6xv8902xqfef24w1z07tna3w,bada77,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
403,2016.09,2016,9,https://reviews.yandex.ru/user/c0pawaktxzueky65repf960y7m,Deepak Kivande,https://avatars.mds.yandex.net/get-yapic/25358/OuBLmltXuQy9iDbWBsf3SoHKgI-1/normal
404,2016.09,2016,9,https://reviews.yandex.ru/user/jayj13zyd3tr1hfhfb0a04z0a0,robert.netsp...,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
405,2016.09,2016,9,https://reviews.yandex.ru/user/q2wym4jpndnqhb4h99jd2p3b0g,Nikita,https://avatars.mds.yandex.net/get-yapic/50595/enc-682b5579730b0e8206197a03c9cf33a720574167a76d29f93c719fdebf50b5d2/normal
406,2016.09,2016,9,https://reviews.yandex.ru/user/6c1uana19ravz5340axka65j6m,Kiky T.,https://avatars.mds.yandex.net/get-yapic/41409/aAqL5ig8to64MKRrkLMmRvEv70-1/normal
407,2016.09,2016,9,https://reviews.yandex.ru/user/z8wgc7mgx7653gne30e1kgmg0c,raadhaddad,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
408,2016.10,2016,10,https://reviews.yandex.ru/user/q2wym4jpndnqhb4h99jd2p3b0g,Nikita,https://avatars.mds.yandex.net/get-yapic/50595/enc-682b5579730b0e8206197a03c9cf33a720574167a76d29f93c719fdebf50b5d2/normal
409,2016.10,2016,10,https://reviews.yandex.ru/user/c2cm9nua5fmugwwphx7yxezuj8,hackerwahab,https://avatars.mds.yandex.net/get-yapic/30061/enc-e791b8d52bf617d0dc5c4c5af8da88eded74a9de8ff60dc7d67a6b4b90fb78c5/normal
410,2016.10,2016,10,https://reviews.yandex.ru/user/c1bak9qaxx9mhqx5d4acvp0rcw,lalka.bugbounty,https://avatars.mds.yandex.net/get-yapic/54535/J3UgNMZLjHZ5rkIMXNzntB2BO4-1/normal
411,2016.10,2016,10,https://reviews.yandex.ru/user/c1bak9qaxx9mhqx5d4acvp0rcw,lalka.bugbounty,https://avatars.mds.yandex.net/get-yapic/54535/J3UgNMZLjHZ5rkIMXNzntB2BO4-1/normal
412,2016.10,2016,10,https://reviews.yandex.ru/user/56xmqgv7gzky8emd27g2u1kaew,berk.imran,https://avatars.mds.yandex.net/get-yapic/39803/enc-d393fc56331665e5d1123f525f7e1404924e62f1f44ab0002e2298aed185cbe4/normal
413,2016.10,2016,10,https://reviews.yandex.ru/user/q2wym4jpndnqhb4h99jd2p3b0g,Nikita,https://avatars.mds.yandex.net/get-yapic/50595/enc-682b5579730b0e8206197a03c9cf33a720574167a76d29f93c719fdebf50b5d2/normal
414,2016.10,2016,10,https://reviews.yandex.ru/user/56xmqgv7gzky8emd27g2u1kaew,berk.imran,https://avatars.mds.yandex.net/get-yapic/39803/enc-d393fc56331665e5d1123f525f7e1404924e62f1f44ab0002e2298aed185cbe4/normal
415,2016.10,2016,10,https://reviews.yandex.ru/user/98p9epepfrtb5nd72k7xzr7jt0,mohaab007,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
416,2016.10,2016,10,https://reviews.yandex.ru/user/98p9epepfrtb5nd72k7xzr7jt0,mohaab007,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
417,2016.11,2016,11,https://reviews.yandex.ru/user/zbz3wuhdv2wcqy4gb7uqugve7w,VladimirAksa...,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
418,2016.11,2016,11,https://reviews.yandex.ru/user/xc8gf0421v4fahd5cwr77bzaz0,Иван,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
419,2016.11,2016,11,https://reviews.yandex.ru/user/tvgkv3d63gudh1fxp01h0qrxtm,anton.kuzmin...,https://avatars.mds.yandex.net/get-yapic/32838/enc-d344379e7820a0606014bbd281d7d9aac43837bc05729eaba6fe4fba32cb5710/normal
420,2016.11,2016,11,https://reviews.yandex.ru/user/0u3rk4322hbve3t6ryrepb8v2w,b37hr3z3n,https://avatars.mds.yandex.net/get-yapic/15298/enc-333e7f9f419e21fd18682cec87d7535a874d4fb0b869923f5ac9fd247e8a816c/normal
421,2016.11,2016,11,https://reviews.yandex.ru/user/m69nzkbcvcnt6kmj250cpdjntr,pyrk1,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
422,2016.11,2016,11,https://reviews.yandex.ru/user/yarb4bin,Yaroslav Babin,https://avatars.mds.yandex.net/get-yapic/58107/xwcqqJu3SqxWnubjq1VB7H0280-1/normal
423,2016.11,2016,11,https://reviews.yandex.ru/user/c1bak9qaxx9mhqx5d4acvp0rcw,lalka.bugbounty,https://avatars.mds.yandex.net/get-yapic/54535/J3UgNMZLjHZ5rkIMXNzntB2BO4-1/normal
424,2016.11,2016,11,https://reviews.yandex.ru/user/3deg9rq0mdwxm8761feyju7t54,ziyahan-nets...,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
425,2016.12,2016,12,https://reviews.yandex.ru/user/z8wgc7mgx7653gne30e1kgmg0c,raadhaddad,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
426,2016.12,2016,12,https://reviews.yandex.ru/user/ggbndn8tvvy6urttpt5g5exp50,amlnspqr,https://avatars.mds.yandex.net/get-yapic/38135/enc-22bcc59b7686baa755aa49c19431f286ef3f180de8b7e49898b67c1b33065692/normal
427,2016.12,2016,12,https://reviews.yandex.ru/user/q2wym4jpndnqhb4h99jd2p3b0g,Nikita,https://avatars.mds.yandex.net/get-yapic/50595/enc-682b5579730b0e8206197a03c9cf33a720574167a76d29f93c719fdebf50b5d2/normal
428,2016.12,2016,12,https://reviews.yandex.ru/user/ge6pj1uzxg6jmkuk8u73bp3kw8,bugitest,https://avatars.mds.yandex.net/get-yapic/0/0-0/normal
429,2016.12,2016,12,https://reviews.yandex.ru/user/yn6knj6gfducr6pwxnvuu3tujm,"!'\'""\""><h1>...",https://avatars.mds.yandex.net/get-yapic/41409/enc-7efe465cbbad022741327fffc614c4000bb394c61243b08c124e76fceda2e066/normal
430,2016.12,2016,12,https://reviews.yandex.ru/user/19f225m8ud9huzqar021rthnu8,nn9899,https://avatars.mds.yandex.net/get-yapic/39803/enc-23c066b8a919924fca364abac1f9b072f57a963a57c7c3d06e5795fb306b0969/normal
431,2016.12,2016,12,https://reviews.yandex.ru/user/jqw1nvchbg9kern6c26r7rqd2g,BigBear2008,https://avatars.mds.yandex.net/get-yapic/27232/enc-d0a0eb905b31df84c2abdc22115b2042874d4fb0b869923f5ac9fd247e8a816c/normal
